row_id,batch_id,table_name,clean_concept,clean_content_vi,primary_specialty_code,subspecialty_code,risk_class,emergency_action_code,routing_rationale_vi,citation_url,embedding_input_text
B10_RTE_000033,B10,routing_rows,non_focal_dizziness_balance,"choáng váng tái diễn; không đau đầu dữ dội đột ngột | Chóng mặt có nhiều nguyên nhân trung ương/ngoại biên; sau emergency screen, cần đánh giá thần kinh/tiền đình thay vì tự dùng thuốc hoặc tự chẩn đoán.",B10_LREF_SPEC_NEUROLOGY,B10_LREF_SUB_DIZZINESS_BALANCE_ASSESSMENT,HIGH_CLINICAL,URGENT_HUMAN_TRIAGE,"Chóng mặt có nhiều nguyên nhân trung ương/ngoại biên; sau emergency screen, cần đánh giá thần kinh/tiền đình thay vì tự dùng thuốc hoặc tự chẩn đoán.",https://bachmai.gov.vn/bai-viet/chong-mat-dung-de-nhung-con-quay-cuong-danh-lua-ban?id=6653c30a-1fd0-4d74-8d27-7ea274267e57,"[Chuyên khoa]: B10_LREF_SPEC_NEUROLOGY - B10_LREF_SUB_DIZZINESS_BALANCE_ASSESSMENT
[Khái niệm]: non_focal_dizziness_balance
[Nội dung]: choáng váng tái diễn; không đau đầu dữ dội đột ngột | Chóng mặt có nhiều nguyên nhân trung ương/ngoại biên; sau emergency screen, cần đánh giá thần kinh/tiền đình thay vì tự dùng thuốc hoặc tự chẩn đoán.
[Mức độ rủi ro]: HIGH_CLINICAL
[Khuyến nghị cấp cứu]: URGENT_HUMAN_TRIAGE
[Lý do lâm sàng]: Chóng mặt có nhiều nguyên nhân trung ương/ngoại biên; sau emergency screen, cần đánh giá thần kinh/tiền đình thay vì tự dùng thuốc hoặc tự chẩn đoán.
[Nguồn tham chiếu]: https://bachmai.gov.vn/bai-viet/chong-mat-dung-de-nhung-con-quay-cuong-danh-lua-ban?id=6653c30a-1fd0-4d74-8d27-7ea274267e57"
B10_RTE_000034,B10,routing_rows,non_focal_dizziness_balance,"choáng váng tái diễn; không mất thị lực đột ngột | Chóng mặt có nhiều nguyên nhân trung ương/ngoại biên; sau emergency screen, cần đánh giá thần kinh/tiền đình thay vì tự dùng thuốc hoặc tự chẩn đoán.",B10_LREF_SPEC_NEUROLOGY,B10_LREF_SUB_DIZZINESS_BALANCE_ASSESSMENT,HIGH_CLINICAL,URGENT_HUMAN_TRIAGE,"Chóng mặt có nhiều nguyên nhân trung ương/ngoại biên; sau emergency screen, cần đánh giá thần kinh/tiền đình thay vì tự dùng thuốc hoặc tự chẩn đoán.",https://bachmai.gov.vn/bai-viet/chong-mat-dung-de-nhung-con-quay-cuong-danh-lua-ban?id=6653c30a-1fd0-4d74-8d27-7ea274267e57,"[Chuyên khoa]: B10_LREF_SPEC_NEUROLOGY - B10_LREF_SUB_DIZZINESS_BALANCE_ASSESSMENT
[Khái niệm]: non_focal_dizziness_balance
[Nội dung]: choáng váng tái diễn; không mất thị lực đột ngột | Chóng mặt có nhiều nguyên nhân trung ương/ngoại biên; sau emergency screen, cần đánh giá thần kinh/tiền đình thay vì tự dùng thuốc hoặc tự chẩn đoán.
[Mức độ rủi ro]: HIGH_CLINICAL
[Khuyến nghị cấp cứu]: URGENT_HUMAN_TRIAGE
[Lý do lâm sàng]: Chóng mặt có nhiều nguyên nhân trung ương/ngoại biên; sau emergency screen, cần đánh giá thần kinh/tiền đình thay vì tự dùng thuốc hoặc tự chẩn đoán.
[Nguồn tham chiếu]: https://bachmai.gov.vn/bai-viet/chong-mat-dung-de-nhung-con-quay-cuong-danh-lua-ban?id=6653c30a-1fd0-4d74-8d27-7ea274267e57"
B10_RTE_000035,B10,routing_rows,non_focal_dizziness_balance,"choáng váng tái diễn; triệu chứng không khởi phát kiểu BEFAST | Chóng mặt có nhiều nguyên nhân trung ương/ngoại biên; sau emergency screen, cần đánh giá thần kinh/tiền đình thay vì tự dùng thuốc hoặc tự chẩn đoán.",B10_LREF_SPEC_NEUROLOGY,B10_LREF_SUB_DIZZINESS_BALANCE_ASSESSMENT,HIGH_CLINICAL,URGENT_HUMAN_TRIAGE,"Chóng mặt có nhiều nguyên nhân trung ương/ngoại biên; sau emergency screen, cần đánh giá thần kinh/tiền đình thay vì tự dùng thuốc hoặc tự chẩn đoán.",https://bachmai.gov.vn/bai-viet/chong-mat-dung-de-nhung-con-quay-cuong-danh-lua-ban?id=6653c30a-1fd0-4d74-8d27-7ea274267e57,"[Chuyên khoa]: B10_LREF_SPEC_NEUROLOGY - B10_LREF_SUB_DIZZINESS_BALANCE_ASSESSMENT
[Khái niệm]: non_focal_dizziness_balance
[Nội dung]: choáng váng tái diễn; triệu chứng không khởi phát kiểu BEFAST | Chóng mặt có nhiều nguyên nhân trung ương/ngoại biên; sau emergency screen, cần đánh giá thần kinh/tiền đình thay vì tự dùng thuốc hoặc tự chẩn đoán.
[Mức độ rủi ro]: HIGH_CLINICAL
[Khuyến nghị cấp cứu]: URGENT_HUMAN_TRIAGE
[Lý do lâm sàng]: Chóng mặt có nhiều nguyên nhân trung ương/ngoại biên; sau emergency screen, cần đánh giá thần kinh/tiền đình thay vì tự dùng thuốc hoặc tự chẩn đoán.
[Nguồn tham chiếu]: https://bachmai.gov.vn/bai-viet/chong-mat-dung-de-nhung-con-quay-cuong-danh-lua-ban?id=6653c30a-1fd0-4d74-8d27-7ea274267e57"
B10_RTE_000036,B10,routing_rows,non_focal_dizziness_balance,"cảm giác mất thăng bằng tái phát; không yếu/tê tay chân đột ngột | Chóng mặt có nhiều nguyên nhân trung ương/ngoại biên; sau emergency screen, cần đánh giá thần kinh/tiền đình thay vì tự dùng thuốc hoặc tự chẩn đoán.",B10_LREF_SPEC_NEUROLOGY,B10_LREF_SUB_DIZZINESS_BALANCE_ASSESSMENT,HIGH_CLINICAL,URGENT_HUMAN_TRIAGE,"Chóng mặt có nhiều nguyên nhân trung ương/ngoại biên; sau emergency screen, cần đánh giá thần kinh/tiền đình thay vì tự dùng thuốc hoặc tự chẩn đoán.",https://bachmai.gov.vn/bai-viet/chong-mat-dung-de-nhung-con-quay-cuong-danh-lua-ban?id=6653c30a-1fd0-4d74-8d27-7ea274267e57,"[Chuyên khoa]: B10_LREF_SPEC_NEUROLOGY - B10_LREF_SUB_DIZZINESS_BALANCE_ASSESSMENT
[Khái niệm]: non_focal_dizziness_balance
[Nội dung]: cảm giác mất thăng bằng tái phát; không yếu/tê tay chân đột ngột | Chóng mặt có nhiều nguyên nhân trung ương/ngoại biên; sau emergency screen, cần đánh giá thần kinh/tiền đình thay vì tự dùng thuốc hoặc tự chẩn đoán.
[Mức độ rủi ro]: HIGH_CLINICAL
[Khuyến nghị cấp cứu]: URGENT_HUMAN_TRIAGE
[Lý do lâm sàng]: Chóng mặt có nhiều nguyên nhân trung ương/ngoại biên; sau emergency screen, cần đánh giá thần kinh/tiền đình thay vì tự dùng thuốc hoặc tự chẩn đoán.
[Nguồn tham chiếu]: https://bachmai.gov.vn/bai-viet/chong-mat-dung-de-nhung-con-quay-cuong-danh-lua-ban?id=6653c30a-1fd0-4d74-8d27-7ea274267e57"
B10_RTE_000037,B10,routing_rows,non_focal_dizziness_balance,"cảm giác mất thăng bằng tái phát; không nói khó hiện tại | Chóng mặt có nhiều nguyên nhân trung ương/ngoại biên; sau emergency screen, cần đánh giá thần kinh/tiền đình thay vì tự dùng thuốc hoặc tự chẩn đoán.",B10_LREF_SPEC_NEUROLOGY,B10_LREF_SUB_DIZZINESS_BALANCE_ASSESSMENT,HIGH_CLINICAL,URGENT_HUMAN_TRIAGE,"Chóng mặt có nhiều nguyên nhân trung ương/ngoại biên; sau emergency screen, cần đánh giá thần kinh/tiền đình thay vì tự dùng thuốc hoặc tự chẩn đoán.",https://bachmai.gov.vn/bai-viet/chong-mat-dung-de-nhung-con-quay-cuong-danh-lua-ban?id=6653c30a-1fd0-4d74-8d27-7ea274267e57,"[Chuyên khoa]: B10_LREF_SPEC_NEUROLOGY - B10_LREF_SUB_DIZZINESS_BALANCE_ASSESSMENT
[Khái niệm]: non_focal_dizziness_balance
[Nội dung]: cảm giác mất thăng bằng tái phát; không nói khó hiện tại | Chóng mặt có nhiều nguyên nhân trung ương/ngoại biên; sau emergency screen, cần đánh giá thần kinh/tiền đình thay vì tự dùng thuốc hoặc tự chẩn đoán.
[Mức độ rủi ro]: HIGH_CLINICAL
[Khuyến nghị cấp cứu]: URGENT_HUMAN_TRIAGE
[Lý do lâm sàng]: Chóng mặt có nhiều nguyên nhân trung ương/ngoại biên; sau emergency screen, cần đánh giá thần kinh/tiền đình thay vì tự dùng thuốc hoặc tự chẩn đoán.
[Nguồn tham chiếu]: https://bachmai.gov.vn/bai-viet/chong-mat-dung-de-nhung-con-quay-cuong-danh-lua-ban?id=6653c30a-1fd0-4d74-8d27-7ea274267e57"
B10_RTE_000038,B10,routing_rows,non_focal_dizziness_balance,"cảm giác mất thăng bằng tái phát; không đau đầu dữ dội đột ngột | Chóng mặt có nhiều nguyên nhân trung ương/ngoại biên; sau emergency screen, cần đánh giá thần kinh/tiền đình thay vì tự dùng thuốc hoặc tự chẩn đoán.",B10_LREF_SPEC_NEUROLOGY,B10_LREF_SUB_DIZZINESS_BALANCE_ASSESSMENT,HIGH_CLINICAL,URGENT_HUMAN_TRIAGE,"Chóng mặt có nhiều nguyên nhân trung ương/ngoại biên; sau emergency screen, cần đánh giá thần kinh/tiền đình thay vì tự dùng thuốc hoặc tự chẩn đoán.",https://bachmai.gov.vn/bai-viet/chong-mat-dung-de-nhung-con-quay-cuong-danh-lua-ban?id=6653c30a-1fd0-4d74-8d27-7ea274267e57,"[Chuyên khoa]: B10_LREF_SPEC_NEUROLOGY - B10_LREF_SUB_DIZZINESS_BALANCE_ASSESSMENT
[Khái niệm]: non_focal_dizziness_balance
[Nội dung]: cảm giác mất thăng bằng tái phát; không đau đầu dữ dội đột ngột | Chóng mặt có nhiều nguyên nhân trung ương/ngoại biên; sau emergency screen, cần đánh giá thần kinh/tiền đình thay vì tự dùng thuốc hoặc tự chẩn đoán.
[Mức độ rủi ro]: HIGH_CLINICAL
[Khuyến nghị cấp cứu]: URGENT_HUMAN_TRIAGE
[Lý do lâm sàng]: Chóng mặt có nhiều nguyên nhân trung ương/ngoại biên; sau emergency screen, cần đánh giá thần kinh/tiền đình thay vì tự dùng thuốc hoặc tự chẩn đoán.
[Nguồn tham chiếu]: https://bachmai.gov.vn/bai-viet/chong-mat-dung-de-nhung-con-quay-cuong-danh-lua-ban?id=6653c30a-1fd0-4d74-8d27-7ea274267e57"
B10_RTE_000039,B10,routing_rows,non_focal_dizziness_balance,"cảm giác mất thăng bằng tái phát; không mất thị lực đột ngột | Chóng mặt có nhiều nguyên nhân trung ương/ngoại biên; sau emergency screen, cần đánh giá thần kinh/tiền đình thay vì tự dùng thuốc hoặc tự chẩn đoán.",B10_LREF_SPEC_NEUROLOGY,B10_LREF_SUB_DIZZINESS_BALANCE_ASSESSMENT,HIGH_CLINICAL,URGENT_HUMAN_TRIAGE,"Chóng mặt có nhiều nguyên nhân trung ương/ngoại biên; sau emergency screen, cần đánh giá thần kinh/tiền đình thay vì tự dùng thuốc hoặc tự chẩn đoán.",https://bachmai.gov.vn/bai-viet/chong-mat-dung-de-nhung-con-quay-cuong-danh-lua-ban?id=6653c30a-1fd0-4d74-8d27-7ea274267e57,"[Chuyên khoa]: B10_LREF_SPEC_NEUROLOGY - B10_LREF_SUB_DIZZINESS_BALANCE_ASSESSMENT
[Khái niệm]: non_focal_dizziness_balance
[Nội dung]: cảm giác mất thăng bằng tái phát; không mất thị lực đột ngột | Chóng mặt có nhiều nguyên nhân trung ương/ngoại biên; sau emergency screen, cần đánh giá thần kinh/tiền đình thay vì tự dùng thuốc hoặc tự chẩn đoán.
[Mức độ rủi ro]: HIGH_CLINICAL
[Khuyến nghị cấp cứu]: URGENT_HUMAN_TRIAGE
[Lý do lâm sàng]: Chóng mặt có nhiều nguyên nhân trung ương/ngoại biên; sau emergency screen, cần đánh giá thần kinh/tiền đình thay vì tự dùng thuốc hoặc tự chẩn đoán.
[Nguồn tham chiếu]: https://bachmai.gov.vn/bai-viet/chong-mat-dung-de-nhung-con-quay-cuong-danh-lua-ban?id=6653c30a-1fd0-4d74-8d27-7ea274267e57"
B10_RTE_000040,B10,routing_rows,non_focal_dizziness_balance,"cảm giác mất thăng bằng tái phát; triệu chứng không khởi phát kiểu BEFAST | Chóng mặt có nhiều nguyên nhân trung ương/ngoại biên; sau emergency screen, cần đánh giá thần kinh/tiền đình thay vì tự dùng thuốc hoặc tự chẩn đoán.",B10_LREF_SPEC_NEUROLOGY,B10_LREF_SUB_DIZZINESS_BALANCE_ASSESSMENT,HIGH_CLINICAL,URGENT_HUMAN_TRIAGE,"Chóng mặt có nhiều nguyên nhân trung ương/ngoại biên; sau emergency screen, cần đánh giá thần kinh/tiền đình thay vì tự dùng thuốc hoặc tự chẩn đoán.",https://bachmai.gov.vn/bai-viet/chong-mat-dung-de-nhung-con-quay-cuong-danh-lua-ban?id=6653c30a-1fd0-4d74-8d27-7ea274267e57,"[Chuyên khoa]: B10_LREF_SPEC_NEUROLOGY - B10_LREF_SUB_DIZZINESS_BALANCE_ASSESSMENT
[Khái niệm]: non_focal_dizziness_balance
[Nội dung]: cảm giác mất thăng bằng tái phát; triệu chứng không khởi phát kiểu BEFAST | Chóng mặt có nhiều nguyên nhân trung ương/ngoại biên; sau emergency screen, cần đánh giá thần kinh/tiền đình thay vì tự dùng thuốc hoặc tự chẩn đoán.
[Mức độ rủi ro]: HIGH_CLINICAL
[Khuyến nghị cấp cứu]: URGENT_HUMAN_TRIAGE
[Lý do lâm sàng]: Chóng mặt có nhiều nguyên nhân trung ương/ngoại biên; sau emergency screen, cần đánh giá thần kinh/tiền đình thay vì tự dùng thuốc hoặc tự chẩn đoán.
[Nguồn tham chiếu]: https://bachmai.gov.vn/bai-viet/chong-mat-dung-de-nhung-con-quay-cuong-danh-lua-ban?id=6653c30a-1fd0-4d74-8d27-7ea274267e57"
B10_RTE_000041,B10,routing_rows,non_focal_dizziness_balance,"chóng mặt khi thay đổi tư thế; không yếu/tê tay chân đột ngột | Chóng mặt có nhiều nguyên nhân trung ương/ngoại biên; sau emergency screen, cần đánh giá thần kinh/tiền đình thay vì tự dùng thuốc hoặc tự chẩn đoán.",B10_LREF_SPEC_NEUROLOGY,B10_LREF_SUB_DIZZINESS_BALANCE_ASSESSMENT,HIGH_CLINICAL,URGENT_HUMAN_TRIAGE,"Chóng mặt có nhiều nguyên nhân trung ương/ngoại biên; sau emergency screen, cần đánh giá thần kinh/tiền đình thay vì tự dùng thuốc hoặc tự chẩn đoán.",https://bachmai.gov.vn/bai-viet/chong-mat-dung-de-nhung-con-quay-cuong-danh-lua-ban?id=6653c30a-1fd0-4d74-8d27-7ea274267e57,"[Chuyên khoa]: B10_LREF_SPEC_NEUROLOGY - B10_LREF_SUB_DIZZINESS_BALANCE_ASSESSMENT
[Khái niệm]: non_focal_dizziness_balance
[Nội dung]: chóng mặt khi thay đổi tư thế; không yếu/tê tay chân đột ngột | Chóng mặt có nhiều nguyên nhân trung ương/ngoại biên; sau emergency screen, cần đánh giá thần kinh/tiền đình thay vì tự dùng thuốc hoặc tự chẩn đoán.
[Mức độ rủi ro]: HIGH_CLINICAL
[Khuyến nghị cấp cứu]: URGENT_HUMAN_TRIAGE
[Lý do lâm sàng]: Chóng mặt có nhiều nguyên nhân trung ương/ngoại biên; sau emergency screen, cần đánh giá thần kinh/tiền đình thay vì tự dùng thuốc hoặc tự chẩn đoán.
[Nguồn tham chiếu]: https://bachmai.gov.vn/bai-viet/chong-mat-dung-de-nhung-con-quay-cuong-danh-lua-ban?id=6653c30a-1fd0-4d74-8d27-7ea274267e57"
B10_RTE_000042,B10,routing_rows,non_focal_dizziness_balance,"chóng mặt khi thay đổi tư thế; không nói khó hiện tại | Chóng mặt có nhiều nguyên nhân trung ương/ngoại biên; sau emergency screen, cần đánh giá thần kinh/tiền đình thay vì tự dùng thuốc hoặc tự chẩn đoán.",B10_LREF_SPEC_NEUROLOGY,B10_LREF_SUB_DIZZINESS_BALANCE_ASSESSMENT,HIGH_CLINICAL,URGENT_HUMAN_TRIAGE,"Chóng mặt có nhiều nguyên nhân trung ương/ngoại biên; sau emergency screen, cần đánh giá thần kinh/tiền đình thay vì tự dùng thuốc hoặc tự chẩn đoán.",https://bachmai.gov.vn/bai-viet/chong-mat-dung-de-nhung-con-quay-cuong-danh-lua-ban?id=6653c30a-1fd0-4d74-8d27-7ea274267e57,"[Chuyên khoa]: B10_LREF_SPEC_NEUROLOGY - B10_LREF_SUB_DIZZINESS_BALANCE_ASSESSMENT
[Khái niệm]: non_focal_dizziness_balance
[Nội dung]: chóng mặt khi thay đổi tư thế; không nói khó hiện tại | Chóng mặt có nhiều nguyên nhân trung ương/ngoại biên; sau emergency screen, cần đánh giá thần kinh/tiền đình thay vì tự dùng thuốc hoặc tự chẩn đoán.
[Mức độ rủi ro]: HIGH_CLINICAL
[Khuyến nghị cấp cứu]: URGENT_HUMAN_TRIAGE
[Lý do lâm sàng]: Chóng mặt có nhiều nguyên nhân trung ương/ngoại biên; sau emergency screen, cần đánh giá thần kinh/tiền đình thay vì tự dùng thuốc hoặc tự chẩn đoán.
[Nguồn tham chiếu]: https://bachmai.gov.vn/bai-viet/chong-mat-dung-de-nhung-con-quay-cuong-danh-lua-ban?id=6653c30a-1fd0-4d74-8d27-7ea274267e57"
B10_RTE_000043,B10,routing_rows,non_focal_dizziness_balance,"chóng mặt khi thay đổi tư thế; không đau đầu dữ dội đột ngột | Chóng mặt có nhiều nguyên nhân trung ương/ngoại biên; sau emergency screen, cần đánh giá thần kinh/tiền đình thay vì tự dùng thuốc hoặc tự chẩn đoán.",B10_LREF_SPEC_NEUROLOGY,B10_LREF_SUB_DIZZINESS_BALANCE_ASSESSMENT,HIGH_CLINICAL,URGENT_HUMAN_TRIAGE,"Chóng mặt có nhiều nguyên nhân trung ương/ngoại biên; sau emergency screen, cần đánh giá thần kinh/tiền đình thay vì tự dùng thuốc hoặc tự chẩn đoán.",https://bachmai.gov.vn/bai-viet/chong-mat-dung-de-nhung-con-quay-cuong-danh-lua-ban?id=6653c30a-1fd0-4d74-8d27-7ea274267e57,"[Chuyên khoa]: B10_LREF_SPEC_NEUROLOGY - B10_LREF_SUB_DIZZINESS_BALANCE_ASSESSMENT
[Khái niệm]: non_focal_dizziness_balance
[Nội dung]: chóng mặt khi thay đổi tư thế; không đau đầu dữ dội đột ngột | Chóng mặt có nhiều nguyên nhân trung ương/ngoại biên; sau emergency screen, cần đánh giá thần kinh/tiền đình thay vì tự dùng thuốc hoặc tự chẩn đoán.
[Mức độ rủi ro]: HIGH_CLINICAL
[Khuyến nghị cấp cứu]: URGENT_HUMAN_TRIAGE
[Lý do lâm sàng]: Chóng mặt có nhiều nguyên nhân trung ương/ngoại biên; sau emergency screen, cần đánh giá thần kinh/tiền đình thay vì tự dùng thuốc hoặc tự chẩn đoán.
[Nguồn tham chiếu]: https://bachmai.gov.vn/bai-viet/chong-mat-dung-de-nhung-con-quay-cuong-danh-lua-ban?id=6653c30a-1fd0-4d74-8d27-7ea274267e57"
B10_RTE_000044,B10,routing_rows,non_focal_dizziness_balance,"chóng mặt khi thay đổi tư thế; không mất thị lực đột ngột | Chóng mặt có nhiều nguyên nhân trung ương/ngoại biên; sau emergency screen, cần đánh giá thần kinh/tiền đình thay vì tự dùng thuốc hoặc tự chẩn đoán.",B10_LREF_SPEC_NEUROLOGY,B10_LREF_SUB_DIZZINESS_BALANCE_ASSESSMENT,HIGH_CLINICAL,URGENT_HUMAN_TRIAGE,"Chóng mặt có nhiều nguyên nhân trung ương/ngoại biên; sau emergency screen, cần đánh giá thần kinh/tiền đình thay vì tự dùng thuốc hoặc tự chẩn đoán.",https://bachmai.gov.vn/bai-viet/chong-mat-dung-de-nhung-con-quay-cuong-danh-lua-ban?id=6653c30a-1fd0-4d74-8d27-7ea274267e57,"[Chuyên khoa]: B10_LREF_SPEC_NEUROLOGY - B10_LREF_SUB_DIZZINESS_BALANCE_ASSESSMENT
[Khái niệm]: non_focal_dizziness_balance
[Nội dung]: chóng mặt khi thay đổi tư thế; không mất thị lực đột ngột | Chóng mặt có nhiều nguyên nhân trung ương/ngoại biên; sau emergency screen, cần đánh giá thần kinh/tiền đình thay vì tự dùng thuốc hoặc tự chẩn đoán.
[Mức độ rủi ro]: HIGH_CLINICAL
[Khuyến nghị cấp cứu]: URGENT_HUMAN_TRIAGE
[Lý do lâm sàng]: Chóng mặt có nhiều nguyên nhân trung ương/ngoại biên; sau emergency screen, cần đánh giá thần kinh/tiền đình thay vì tự dùng thuốc hoặc tự chẩn đoán.
[Nguồn tham chiếu]: https://bachmai.gov.vn/bai-viet/chong-mat-dung-de-nhung-con-quay-cuong-danh-lua-ban?id=6653c30a-1fd0-4d74-8d27-7ea274267e57"
B10_RTE_000045,B10,routing_rows,non_focal_dizziness_balance,"chóng mặt khi thay đổi tư thế; triệu chứng không khởi phát kiểu BEFAST | Chóng mặt có nhiều nguyên nhân trung ương/ngoại biên; sau emergency screen, cần đánh giá thần kinh/tiền đình thay vì tự dùng thuốc hoặc tự chẩn đoán.",B10_LREF_SPEC_NEUROLOGY,B10_LREF_SUB_DIZZINESS_BALANCE_ASSESSMENT,HIGH_CLINICAL,URGENT_HUMAN_TRIAGE,"Chóng mặt có nhiều nguyên nhân trung ương/ngoại biên; sau emergency screen, cần đánh giá thần kinh/tiền đình thay vì tự dùng thuốc hoặc tự chẩn đoán.",https://bachmai.gov.vn/bai-viet/chong-mat-dung-de-nhung-con-quay-cuong-danh-lua-ban?id=6653c30a-1fd0-4d74-8d27-7ea274267e57,"[Chuyên khoa]: B10_LREF_SPEC_NEUROLOGY - B10_LREF_SUB_DIZZINESS_BALANCE_ASSESSMENT
[Khái niệm]: non_focal_dizziness_balance
[Nội dung]: chóng mặt khi thay đổi tư thế; triệu chứng không khởi phát kiểu BEFAST | Chóng mặt có nhiều nguyên nhân trung ương/ngoại biên; sau emergency screen, cần đánh giá thần kinh/tiền đình thay vì tự dùng thuốc hoặc tự chẩn đoán.
[Mức độ rủi ro]: HIGH_CLINICAL
[Khuyến nghị cấp cứu]: URGENT_HUMAN_TRIAGE
[Lý do lâm sàng]: Chóng mặt có nhiều nguyên nhân trung ương/ngoại biên; sau emergency screen, cần đánh giá thần kinh/tiền đình thay vì tự dùng thuốc hoặc tự chẩn đoán.
[Nguồn tham chiếu]: https://bachmai.gov.vn/bai-viet/chong-mat-dung-de-nhung-con-quay-cuong-danh-lua-ban?id=6653c30a-1fd0-4d74-8d27-7ea274267e57"
